address,avg_chads,most_common_chadvolution,opt_in?,whitelists,latest_snapshot_chads,latest_snapshot_chadvolution,all_chads_snaphsots,all_chadvolution_snapshots
0xf1c1cdf8a84a5e042eb2213623adaec37fe21eb6,1955060.6295965617,CHAD MACHINA,Yes,3,1954588.257314653,CHAD MACHINA,[1915658.5884287425, 1923449.8123286571, 1930700.7817976684, 1935554.361500881, 1939124.5907804172, 1932127.2561389862, 1933939.9320607032, 1950221.0280916588, 1954322.3248257674, 1955125.618766136, 1962374.1916857262, 1995058.5666299954, 1989105.904474569, 1989193.3457498774, 1988856.4746805981, 1985545.5882058826, 1956144.7092771903, 1954588.257314653],['CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA']
0x4d99d5c7698d69f02f2cac5532258cd80485b29f,16260.627172462959,MEGA CHAD,No,0,16241.131068738288,SUPER CHAD,[14634.396525593216, 14955.961772142278, 15255.229231911673, 15455.54982004495, 15602.903005277285, 15314.103752674291, 15388.917875226558, 16060.883503032504, 16230.155303254916, 16263.309454297692, 16562.478001878826, 17911.45208121058, 17665.769336339956, 17669.378278351418, 17655.474682479995, 17518.825288339303, 16305.370123539493, 16241.131068738288],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'SUPER CHAD', 'MEGA CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'MEGA CHAD', 'SUPER CHAD']
0x893bd18ef97a1b7108a2e67dd5cf3e9b08ccd46e,16238.062558647267,MEGA CHAD,No,0,16218.604503957531,MEGA CHAD,[14615.005700118289, 14935.943372692986, 15234.626775350669, 15434.556413314449, 15581.622020753213, 15293.386395273164, 15368.054508899608, 16038.708713458782, 16207.650159025166, 16240.739605680383, 16539.324289189062, 17885.665680338967, 17640.46241544414, 17644.064314163126, 17630.18785286241, 17493.805146755618, 16282.71818837321, 16218.604503957531],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'SUPER CHAD', 'MEGA CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x07a73d2eaf948246ffc48740b822c916122eca85,15909.58447857769,MEGA CHAD,No,0,15909.584478577686,MEGA CHAD,[15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686, 15909.584478577686],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x046cc0d47491c03c3c97842c165660819af393a4,15803.511142920437,MEGA CHAD,No,0,15803.511142920439,MEGA CHAD,[15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439, 15803.511142920439],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xb30e31d2b3f3615085b7c626110efaf09aafc506,15605.799998834418,MEGA CHAD,No,0,11400.044443278864,MEGA CHAD,[27103.644443278856, 21400.04444327886, 21400.04444327886, 21400.04444327886, 21400.04444327886, 21400.04444327886, 21400.04444327886, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864, 11400.044443278864],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xbe863b27abfb6c0f39cb6409903090bedefe3ef7,15567.483502310126,MEGA CHAD,No,0,15567.483502310128,MEGA CHAD,[15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128, 15567.483502310128],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x5d621a6ecd139d064db3536c85050cea9c1078f3,15356.883109101585,MEGA CHAD,No,0,15356.883109101582,MEGA CHAD,[15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582, 15356.883109101582],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x2f14f93c092983cf96e17f5e8a4719ddae4c82dc,14811.512387235785,MEGA CHAD,No,0,14793.753762878165,MEGA CHAD,[13330.210298138116, 13623.117870880771, 13895.714820279463, 14078.182975250143, 14212.404145869454, 13949.342484207806, 14017.489223567309, 14629.569736369567, 14783.756150072588, 14813.955625956563, 15086.462478153248, 16315.21691449292, 16091.429247022374, 16094.716562601687, 16082.05204564036, 15957.580751605798, 14852.26787725785, 14793.753762878165],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x29126b96ba48e3cecb2333dcc921b1d232ca5117,14711.093561420192,MEGA CHAD,No,0,14711.093561420195,MEGA CHAD,[14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195, 14711.093561420195],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x9d576de66c52b234497fa02d257a80c0027a45ac,14533.468403383195,MEGA CHAD,Yes,0,14533.468403383196,MEGA CHAD,[14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196, 14533.468403383196],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xe2be34679b01015cd0d3bc03429420cdfe0f8660,14372.416248863265,MEGA CHAD,Yes,0,16804.038788321635,SUPER CHAD,[4614.030857262582, 4614.030857262582, 4614.030857262582, 9604.856871248174, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.03878832164, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635, 16804.038788321635],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x5312f133a82046a35e6a9f2aad4eb63d764e4327,14292.736628983113,MEGA CHAD,No,0,14292.736628983115,MEGA CHAD,[14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115, 14292.736628983115],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xc9e12be85c0b6f929e04ab19bc6e9f41fd49a0a7,14175.896085937418,MEGA CHAD,Yes,0,14175.896085937413,MEGA CHAD,[14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413, 14175.896085937413],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x4c36e2c3962bbbbbc9670db855018a52e2d6bd8f,14131.544491339038,MEGA CHAD,Yes,0,14131.544491339038,MEGA CHAD,[14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038, 14131.544491339038],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x836ae91fb5d698f40f1705e2c523737b82c50a47,14088.851726078814,MEGA CHAD,Yes,0,14082.04496475838,MEGA CHAD,[13521.078594506282, 13633.348097844868, 13737.83267580931, 13807.771492828782, 13859.21756512338, 13758.387798840333, 13784.507985868606, 14019.114331249482, 14078.21294698655, 14089.78820305396, 14194.238247366618, 14665.21156158046, 14579.4352532216, 14580.695259181675, 14575.841034977237, 14528.132024826618, 14104.47303139453, 14082.04496475838],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x17f63a72e40c4fa70a0388bf420791e99715db4f,13875.732109937175,MEGA CHAD,No,0,13875.732109937173,MEGA CHAD,[13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173, 13875.732109937173],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xee3cf8612456e5289f98e649453d279e88817d18,13854.128090394379,MEGA CHAD,No,0,13854.128090394384,MEGA CHAD,[13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384, 13854.128090394384],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x8435c8a19409be82de3476e67e3565f969329b41,13614.001425434648,MEGA CHAD,Yes,0,13612.06632292208,MEGA CHAD,[13452.588506463113, 13484.505741072606, 13514.20978971266, 13534.092781662745, 13548.71844856546, 13520.053430814642, 13527.479170776374, 13594.1756960457, 13610.97691389635, 13614.267657620889, 13643.961888646785, 13777.855468983003, 13753.470017222617, 13753.828225860238, 13752.448212515803, 13738.884959587076, 13618.442425455503, 13612.06632292208],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x0cd3ce6f8577fc1cbf7af907923768ded8a1608d,13523.109466939473,MEGA CHAD,No,0,13523.109466939475,MEGA CHAD,[13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475, 13523.109466939475],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x3dfdbca41d2f229d380f002ecb1da6ab6de09e7a,13494.526087380968,MEGA CHAD,No,0,13863.791939425308,MEGA CHAD,[12730.86173877988, 12874.837827124054, 13008.830410864666, 13098.5209946692, 13164.496206364123, 13035.1906077252, 13068.687525795707, 13369.550208039816, 13445.339155771397, 13460.183437082067, 13594.131734351717, 14198.11494865792, 14088.11412935379, 14089.729979820988, 14083.50485018099, 13863.791939425308, 13863.791939425308, 13863.791939425308],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x116a45d9cd43c16d3835d09c735a69befd447866,13427.22247505989,MEGA CHAD,No,0,13411.123555914188,MEGA CHAD,[12084.361559568333, 12349.894251503716, 12597.014532858833, 12762.429376620537, 12884.10635620678, 12645.630203091465, 12707.408008900013, 13262.2840222572, 13402.06031109489, 13429.43737086642, 13676.475975423764, 14790.392116798092, 14587.519445364624, 14590.49953135845, 14579.018628869951, 14466.180311088669, 13464.16899329215, 13411.123555914188],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xf0f32c3c8def7b43caa14fed5752abc5381c8374,13394.255525511539,MEGA CHAD,No,0,13378.219823508627,MEGA CHAD,[12056.667748513315, 12321.157748206391, 12567.307639066808, 12732.072932774636, 12853.272111899634, 12615.73240556613, 12677.267622643347, 13229.964752073458, 13369.192168186788, 13396.461723877996, 13642.530258668616, 14752.072280567376, 14549.996248369318, 14552.964632178664, 14541.528812831799, 14429.133587905595, 13431.056962369224, 13378.219823508627],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x05b70110f6e38c17583ac597807ba724273b7f24,13378.723902176922,MEGA CHAD,No,0,13378.723902176924,MEGA CHAD,[13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924, 13378.723902176924],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x8033515d0a3d721a70283655dac342456da62a16,13341.057066227359,MEGA CHAD,No,0,7189.999999999997,MEGA CHAD,[8142.559987066134, 8142.559987066134, 8142.559987066134, 8142.559987066134, 8142.559987066134, 8142.559987066134, 22190.52389567081, 22190.52389567081, 22190.52389567081, 22190.52389567081, 22190.52389567081, 22190.52389567081, 22190.52389567081, 7189.999999999997, 7189.999999999997, 7189.999999999997, 7189.999999999997, 7189.999999999997],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xdbfc163ae96a0e6f53e0296b9e03589871bbbf97,13322.437283376414,MEGA CHAD,No,0,13322.437283376416,MEGA CHAD,[13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416, 13322.437283376416],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x9e27a9a3633cff461e215fff3bf62ef5e7adbfa4,13318.177608057453,MEGA CHAD,No,0,13746.328185793796,MEGA CHAD,[9432.430271942576, 9577.72226740335, 13510.467750218544, 13558.3910823465, 13593.64285402812, 13524.552489279436, 13542.450510028797, 13703.20698673448, 13743.702418469928, 13751.633991588045, 13823.205035790601, 14145.924399977017, 14087.14893465785, 14088.01231334627, 14084.686111836338, 14051.995042178874, 13761.696299413628, 13746.328185793796],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x8bda1b31d6f29d2727eab872fe40d63c569db1e8,13125.247421698812,MEGA CHAD,No,0,13125.247421698808,MEGA CHAD,[13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808, 13125.247421698808],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xb1663c0e7222094441fa63feabb490ec566616c6,13016.246813774314,MEGA CHAD,No,0,13016.246813774316,MEGA CHAD,[13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316, 13016.246813774316],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x40ea6166fee874fe0d16e3f325b9cedafaa1f194,12973.495841213911,MEGA CHAD,No,0,12973.495841213911,MEGA CHAD,[12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911, 12973.495841213911],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x06414fefe3abf16afda02f254e19c6f82e164276,12846.418688932425,MEGA CHAD,Yes,0,12846.41868893242,MEGA CHAD,[12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242, 12846.41868893242],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x0788373d67c8d6275f3a9df49f9f8f0e6e00c3f2,12805.869675947177,MEGA CHAD,No,0,12805.869675947175,MEGA CHAD,[12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175, 12805.869675947175],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
